track_artist,track_album_id,track_album_name,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_id,track_name,track_popularity,release_year,genre
The Weeknd,2ODvWsOgouMbaA5xf0RkJe,Starboy,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.449,0.599,1,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,228373,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,221107,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.562,0.674,10,-6.049,0,0.0851,0.622,2.04e-05,0.111,0.293,122.699,220293,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.324,0.735,10,-4.054,1,0.0337,0.135,4.84e-05,0.169,0.169,113.923,241067,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.484,0.716,5,-7.193,0,0.167,0.3,0.00214,0.112,0.365,184.131,230027,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3N88bRVAwQrtKqSV0UgU69,"My Dear Melancholy,",Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.391,0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,170573,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,5EbpxRwbbpCJUepbqVTZ1U,Trilogy,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.639,0.633,3,-7.338,0,0.0352,0.574,0.000218,0.111,0.243,129.996,258453,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,2FgMWuwMeTgJArP2RF3upF,Kiss Land,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.655,0.636,1,-7.84,1,0.0453,0.109,0.237,0.0842,0.185,160.01,444653,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,2FgMWuwMeTgJArP2RF3upF,Kiss Land,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.642,0.79,11,-6.8,0,0.0681,0.151,0.000583,0.305,0.613,114.96,283933,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,3iVFKUpkS32p2YcLMA02u6,"My Dear Melancholy,",PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,0.489,0.598,1,-4.929,1,0.036,0.218,0.0,0.35,0.172,134.045,228373,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,7znxn446I0HDNWcV86iRLz,Pray For Me (with Kendrick Lamar),PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,211440,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,5EbpxRwbbpCJUepbqVTZ1U,Trilogy,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073,312427,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,4FWe1I8h8wcsMtFO3FypV9,The Hills,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,0.587,0.566,0,-7.017,0,0.0528,0.0843,0.0,0.145,0.155,113.025,242519,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,5EbpxRwbbpCJUepbqVTZ1U,Trilogy,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073,312427,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,hip pop,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,7vRcickwa6GCfY1qKKe4lK,Heartless,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,hip pop,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,4AdZV63ycxFLF6Hcol0QnB,Starboy,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,4AdZV63ycxFLF6Hcol0QnB,Starboy,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,28ZKQMoNBB0etKXZ97G2SN,Beauty Behind The Madness,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,neo soul,0.584,0.455,1,-11.066,0,0.0488,0.246,0.0,0.181,0.308,74.634,334333,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,6wb7PVi5PCZYvt2Qk5aEfp,Can't Feel My Face (Martin Garrix Remix),Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,electro house,0.607,0.707,9,-5.509,0,0.106,0.00842,1.71e-05,0.348,0.117,128.014,252933,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,12yYl13Ce7u8LuhtEl75aQ,Can't Feel My Face (Martin Garrix Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.608,0.722,9,-5.55,0,0.107,0.00791,2.84e-05,0.315,0.121,128.009,252933,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,52NiMLTriTCdXjSByAoCck,Often (Kygo Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.582,0.498,7,-9.906,0,0.0455,0.12,0.0,0.385,0.426,80.028,234400,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,2A7d4WOv1L9Nv3zQTKXkQ5,The Hills (RL Grime Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.524,0.904,0,-2.614,0,0.0544,0.103,0.201,0.165,0.413,139.976,271067,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,4j9tgSp0zEFgAIhemWVhpw,Starboy (Kygo Remix),EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,pop edm,0.751,0.623,9,-7.215,0,0.0939,0.209,0.0,0.168,0.383,93.01,244720,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,pop edm,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,7vRcickwa6GCfY1qKKe4lK,Heartless,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,pop edm,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
The Weeknd,0X96HlegVXzQfJVIBWCRp6,Starboy,EDM/POP,6gHk5RFrnALbDNJdaXKivi,pop edm,0.682,0.592,7,-7.033,1,0.281,0.169,5.49e-06,0.136,0.5,186.041,230467,7MXVkk9YMctZqd1Srtv4MB,Starboy,87,2016,Punk
Brand Nubian,2R3q5gMNeQpSNRnAYay6Sm,One for All,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,new jack swing,0.782,0.73,1,-12.112,1,0.127,0.0539,0.0,0.247,0.699,109.593,260733,1uMwnqhNjZArlhe0AsCo2L,Punks Jump Up to Get Beat Down,32,1993,Punk
Brand Nubian,2R3q5gMNeQpSNRnAYay6Sm,One for All,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,new jack swing,0.959,0.694,0,-11.473,1,0.262,0.0385,0.0,0.0687,0.628,107.375,271307,1uMwnqhNjZArlhe0AsCo2L,Punks Jump Up to Get Beat Down,32,1993,Punk
Young Thug,5KmHLqummeGUiCexCkFEa4,I Know There's Gonna Be (Good Times) [feat. Popcaan],Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,0.632,0.592,11,-9.735,0,0.162,0.124,0.0,0.53,0.499,89.522,213622,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,post-teen pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],RapCaviar,37i9dQZF1DX0XUsuxWHRQd,hip hop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),RapCaviar,37i9dQZF1DX0XUsuxWHRQd,hip hop,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,hip hop,0.942,0.531,1,-7.51,1,0.215,0.00236,0.000106,0.0812,0.74,99.027,157520,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6p9Y1K9yu3ojyS8fBJXUnp,The London,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,hip hop,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,4YqXHbPtEXINS3CBtKfCyO,Best Friend,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,hip hop,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,hip hop,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,200187,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,hip hop,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,hip hop,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Viral Southern Hip Hop,0DdGqNa18DwYyfIR05OrW1,southern hip hop,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,4YqXHbPtEXINS3CBtKfCyO,Best Friend,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,southern hip hop,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,0BsMZIueWsJLWng8A7sE8e,Barter 6,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,southern hip hop,0.667,0.581,0,-5.164,0,0.323,0.0428,0.0,0.183,0.368,110.953,230693,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7EpUpNUkkEGnaCvkcn1j4H,JEFFERY,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,southern hip hop,0.851,0.614,5,-6.668,0,0.1,0.046,0.0,0.0716,0.429,107.971,342720,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,southern hip hop,0.823,0.564,1,-6.617,1,0.116,0.151,0.0,0.122,0.348,131.988,195413,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,southern hip hop,0.896,0.423,8,-7.987,1,0.44,0.02,0.0,0.182,0.282,132.928,278040,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,0BsMZIueWsJLWng8A7sE8e,Barter 6,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,southern hip hop,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1uxU3gVbnwKwDlcY3FV8QJ,Old English,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,southern hip hop,0.809,0.801,1,-5.461,1,0.407,0.0408,0.0,0.353,0.744,81.94,201960,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,4RTL2dk2qeQL5Udhatt73n,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)","🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,southern hip hop,0.631,0.732,1,-4.706,1,0.203,0.0304,0.0,0.261,0.549,151.779,231659,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.823,0.564,1,-6.617,1,0.116,0.151,0.0,0.122,0.348,131.988,195413,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,176387,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,0BsMZIueWsJLWng8A7sE8e,Barter 6,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.751,0.597,9,-6.59,0,0.125,0.0659,0.0,0.0881,0.159,123.997,202533,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,4YqXHbPtEXINS3CBtKfCyO,Best Friend,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6VCDStheOuhrQaoYbHP2iO,On The Rvn,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.889,0.385,11,-11.767,0,0.165,0.00544,0.0,0.274,0.235,125.995,202533,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,gangster rap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,trap,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,trap,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,trap,0.857,0.583,1,-7.466,0,0.086,0.0899,0.0,0.204,0.443,132.01,162400,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6p9Y1K9yu3ojyS8fBJXUnp,The London,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,trap,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6VCDStheOuhrQaoYbHP2iO,On The Rvn,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,trap,0.889,0.385,11,-11.767,0,0.165,0.00544,0.0,0.274,0.235,125.995,202533,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin hip hop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6p9Y1K9yu3ojyS8fBJXUnp,The London,Global Top 50 | 2020 Hits,1KNl4AYfgZtOVm9KHkhPTF,latin hip hop,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6p9Y1K9yu3ojyS8fBJXUnp,The London,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,urban contemporary,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,urban contemporary,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6VCDStheOuhrQaoYbHP2iO,On The Rvn,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,0.829,0.362,0,-11.546,0,0.231,0.0608,0.0,0.135,0.369,122.912,189093,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,0BsMZIueWsJLWng8A7sE8e,Barter 6,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,urban contemporary,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,5KmHLqummeGUiCexCkFEa4,I Know There's Gonna Be (Good Times) [feat. Popcaan],Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.632,0.592,11,-9.735,0,0.162,0.124,0.0,0.53,0.499,89.522,213622,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,6p9Y1K9yu3ojyS8fBJXUnp,The London,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,hip pop,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,24jAbLMFzCTlIv3kQ94HwK,So Much Fun (Deluxe),"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,hip pop,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Young Thug,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,hip pop,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),64,2021,Punk
Death Grips,1PQDjdBpHPikAodJqjzm6a,The Money Store,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,dance pop,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,171867,6Ucjy0z1uO111RCUVXqhnn,Punk Weight,45,2012,Punk
Death Grips,1PQDjdBpHPikAodJqjzm6a,The Money Store,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,171867,6Ucjy0z1uO111RCUVXqhnn,Punk Weight,45,2012,Punk
Gorillaz,3uqZgAgZOY8NyCqY1VmosA,Lake Zurich,Electropop And Play,7p30DzTAgW6OhspSXHTI88,electropop,0.618,0.886,2,-6.099,1,0.033,0.000108,0.881,0.0821,0.779,115.082,253627,19bvTzzRjbpxgYdz5gViIU,Punk,39,2001,Punk
Gorillaz,2dIGnmEIy1WZIcZCFSj6i8,Plastic Beach,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,indie poptimism,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,19bvTzzRjbpxgYdz5gViIU,Punk,39,2001,Punk
Gorillaz,0bUTHlWbkSQysoM3VsWldT,Demon Days,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,album rock,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,19bvTzzRjbpxgYdz5gViIU,Punk,39,2001,Punk
Gorillaz,0bUTHlWbkSQysoM3VsWldT,Demon Days,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,album rock,0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,230426,19bvTzzRjbpxgYdz5gViIU,Punk,39,2001,Punk
